BoroCode,Block,Lot,Address,CT2010,CB2010,NumBldgs,NumFloors,BldgArea,BldgDepth,BldgFront,BldgClass,LotArea,LotDepth,LotFront,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,UnitsRes,UnitsTotal,YearBuilt,YearAlter1,YearAlter2,IrrLotCode,LandUse,FAR,MaxAllwFAR,CornerLot,LotType,ZoneDist,ZoneDist2,ZoneDist3,ZoneDist4,Overlay,Year,PlutoVer,FAR_bar,AtticAllowance,IHBonus,OverlayBonus,ComFacilFAR,FAR_bar_attic,FAR_bar_ih,FAR_bar_overlay,FAR_bar_attic_overlay,FAR_bar_ih_overlay,FAR_bar_attic_com,FAR_bar_ih_com,FAR_bar_overlay_com,FAR_bar_ih_overlay_com,FAR_ratio,YQ_redev,FAR_prev,YearBuilt_prev,NewBldg
3,5468,13,1828 51 STREET,472.0,1002,1.0,3.0,4536,54.0,28.0,B2,1459,91.61,20.0,0,4536,0,0,0,0,0,2.0,2,2002,2002.0,,false,1,3.11,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,2.488,2004,0.89,1925,1
3,5558,67,6639 DURYEA COURT,250.0,2005,1.0,3.0,3540,54.0,19.67,C0,2404,80.0,31.27,0,3186,0,0,0,0,0,3.0,3,2002,,,true,2,1.47,1.25,,3,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.176,2004,0.47,1940,1
3,5696,65,1127 58 STREET,216.0,2002,1.0,3.0,7200,75.0,33.0,B2,4007,100.17,40.0,0,7200,0,0,0,0,0,2.0,2,2003,,,false,1,1.8,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.44,2004,0.62,1925,1
3,5762,15,1422 66 STREET,190.0,1001,1.0,3.0,3042,55.0,20.0,C0,2000,100.0,20.0,0,3042,0,0,0,0,0,3.0,3,2002,,,false,2,1.52,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.216,2004,0.95,1931,1
3,6366,49,8610 BAY 16 STREET,178.0,1002,1.0,3.0,3180,53.0,20.0,C0,1933,96.67,20.0,0,3180,0,0,0,0,0,3.0,3,2002,,,false,2,1.65,1.25,,5,R5,,,,C1-2,2017,21,1.25,0.0,0.0,1.0,2.0,1.25,1.25,2.25,2.25,2.25,3.25,3.25,4.25,4.25,1.3199999999999998,2004,0.38,1915,1
3,7343,34,2166 EAST 12 STREET,582.0,2001,1.0,3.0,4290,65.0,22.0,C0,3531,117.71,30.0,0,4290,0,0,0,0,0,3.0,3,2002,,,true,2,1.21,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.968,2004,0.35,1925,1
3,7813,45,4017 HUBBARD PLACE,736.0,1000,1.0,3.0,2050,28.2,23.92,B2,2423,74.33,31.12,0,2050,0,0,0,0,0,2.0,2,2004,,,true,1,0.85,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.6799999999999999,2004,0.2,1930,1
3,8172,8,675 EAST 103 STREET,974.0,1001,1.0,3.0,3514,41.0,24.0,B1,2040,60.0,34.0,0,2530,0,0,0,0,0,2.0,2,2001,,,false,1,1.72,1.25,,3,R5,,,,C1-3,2017,21,1.25,0.0,0.0,1.0,2.0,1.25,1.25,2.25,2.25,2.25,3.25,3.25,4.25,4.25,1.376,2004,,2001,0
2,3230,1,1958 CEDAR AVENUE,247.0,1001,1.0,3.0,2584,12.0,9.43,B1,3563,110.0,82.0,0,2584,0,0,0,0,0,2.0,2,2002,,,true,1,0.73,1.25,,3,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.584,2004,0.87,2002,0
2,3230,108,1964 CEDAR AVENUE,247.0,1001,1.0,3.0,2680,44.66,20.0,B1,2912,108.0,28.0,0,2680,0,0,0,0,0,2.0,2,2002,,,true,1,0.92,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.736,2004,1.07,2002,0
2,3230,109,1962 CEDAR AVENUE,247.0,1001,1.0,3.0,2680,44.66,20.0,B1,2160,108.0,20.0,0,2680,0,0,0,0,0,2.0,2,2002,,,true,1,1.24,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.992,2004,1.44,2002,0
2,3230,110,1960 CEDAR AVENUE,247.0,1001,1.0,3.0,2680,44.66,20.0,B1,2180,110.0,20.0,0,2680,0,0,0,0,0,2.0,2,2002,,,true,1,1.23,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.984,2004,1.43,2002,0
2,3365,59,89 EAST 233 STREET,449.01,2003,1.0,3.0,3060,55.0,18.55,B1,4650,93.0,50.0,0,3060,0,0,0,0,0,2.0,2,2003,,,true,1,0.66,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.528,2004,0.22,1987,1
2,3512,91,433C ZEREGA AVENUE,84.0,2001,1.0,3.0,1848,44.0,21.1,B1,2271,105.53,29.0,0,1848,0,0,0,0,0,2.0,2,2003,,,true,1,0.81,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.648,2004,0.32,1955,1
2,4711,29,1316 OAKLEY STREET,382.0,2001,1.0,2.0,2640,40.0,22.0,B1,2375,95.0,25.0,0,1760,0,0,0,0,0,2.0,2,2002,,,false,1,1.11,1.25,,5,R5,R5D,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.8880000000000001,2004,1.32,2002,0
2,4725,23,1481 HICKS STREET,386.0,4002,1.0,2.0,2475,40.0,22.0,C0,2432,95.0,25.6,0,1650,0,0,0,0,0,3.0,3,2002,,,false,2,1.02,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.8160000000000001,2004,1.25,2002,0
4,1350,1,69-10 43 AVENUE,483.0,2008,1.0,3.0,4634,53.0,22.0,C0,3260,112.42,29.0,0,3475,0,0,0,0,0,3.0,3,2003,,,false,2,1.42,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.136,2004,0.29,1920,1
4,1542,25,51-06 VAN LOON STREET,473.0,2002,1.0,3.0,3510,39.0,30.0,C0,2040,51.0,40.0,0,3510,0,0,0,0,0,3.0,3,2002,,,false,2,1.72,1.25,,3,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.376,2004,0.47,1920,1
4,1629,60,101-12 NICOLLS AVENUE,413.0,1004,1.0,3.0,3564,52.0,22.0,C0,2200,100.0,22.0,0,3564,0,0,0,0,0,3.0,3,2002,2002.0,,true,2,1.62,1.25,,5,R5,R6B,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.296,2004,0.65,1910,1
4,1749,40,36-10 108 STREET,381.0,2002,1.0,3.0,3348,49.0,22.32,C0,1897,85.0,22.32,0,3348,0,0,0,0,0,3.0,3,2003,,,false,2,1.76,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.408,2004,0.3,1905,1
4,1928,47,102-09 ALSTYNE AVENUE,413.0,2001,1.0,3.0,3570,80.0,15.0,C0,2477,100.0,24.77,0,3570,0,0,0,0,0,3.0,3,2003,,,false,2,1.44,1.25,,5,R5,R6B,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.152,2004,0.68,1920,0
4,2001,27,108-56 45 AVENUE,415.0,1001,1.0,3.0,3120,49.5,21.0,C0,2900,100.0,29.0,0,3120,0,0,0,0,0,3.0,3,2004,,,false,2,1.08,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.8640000000000001,2004,0.43,1910,1
4,9120,57,103-29 97 STREET,40.02,1003,1.0,3.0,3100,50.0,22.0,C0,2175,100.0,21.75,0,3100,0,0,0,0,0,3.0,3,2004,,,false,2,1.43,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.144,2004,0.46,1920,1
4,9836,29,87-15 164 STREET,446.02,1000,1.0,3.0,3306,35.0,31.5,C0,3000,75.0,40.0,0,3306,0,0,0,0,0,3.0,3,2003,,,false,2,1.1,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.8800000000000001,2004,0.26,1940,1
4,9938,65,86-86 MIDLAND PARKWAY,466.0,1001,1.0,3.0,3294,54.88,20.0,C0,3642,100.0,30.5,0,3294,0,0,0,0,0,3.0,3,2004,,,true,2,0.9,1.25,,3,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.72,2004,0.39,1930,1
3,4039,36,1109 SUTTER AVENUE,1194.0,2003,1.0,2.0,3000,50.0,20.0,B2,1800,90.0,20.0,0,2000,0,0,0,0,0,2.0,2,2003,,,false,1,1.67,1.25,,3,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.3359999999999999,2005,1.17,2003,0
3,4072,21,1110 BLAKE AVENUE,1118.0,1002,1.0,2.0,4005,56.0,23.84,B1,3585,90.0,39.83,0,2670,0,0,0,0,0,2.0,2,2003,,,false,1,1.12,1.25,,3,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.8960000000000001,2005,0.94,2003,0
3,5273,53,59 EAST 4 STREET,1502.0,1001,1.0,3.0,3850,62.0,25.0,C0,2500,100.0,25.0,0,3850,0,0,0,0,0,3.0,3,2004,,,false,2,1.54,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.232,2005,0.41,1899,1
3,5455,34,1764 49 STREET,474.0,1001,1.0,3.0,5265,75.0,27.0,B2,3506,100.17,35.0,0,5265,0,0,0,0,0,2.0,2,2004,,,false,1,1.5,1.25,,5,R5,,,,C1-3,2017,21,1.25,0.0,0.0,1.0,2.0,1.25,1.25,2.25,2.25,2.25,3.25,3.25,4.25,4.25,1.2,2005,0.61,1930,1
3,5461,20,1846 50 STREET,474.0,1003,1.0,3.0,4698,65.0,25.0,B2,3000,99.83,30.0,0,4698,0,0,0,0,0,2.0,2,2004,,,true,1,1.57,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.256,2005,1.16,1920,1
3,5704,35,1270 58 STREET,192.0,1000,1.0,3.0,6030,67.0,30.0,C0,3500,100.0,35.0,0,6030,0,0,0,0,0,3.0,3,2004,,,false,2,1.72,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.376,2005,1.03,1915,1
3,6160,12,1716 BAY RIDGE AVENUE,260.0,3002,1.0,3.0,3420,60.0,20.0,C0,2768,100.0,27.08,0,3420,0,0,0,0,0,3.0,3,2004,,,true,2,1.24,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.992,2005,0.38,1930,1
3,6916,82,137 28 AVENUE,314.0,4002,1.0,3.0,2025,45.0,15.0,B3,1933,96.67,20.0,0,2025,0,0,0,0,0,2.0,2,2004,,,false,1,1.05,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.8400000000000001,2005,0.52,1930,1
3,7169,22,524 LAKE STREET,386.0,1004,1.0,3.0,3096,43.0,24.0,C0,2843,83.0,34.25,0,3096,0,0,0,0,0,3.0,3,2005,,,false,2,1.09,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.8720000000000001,2005,0.26,1901,1
3,8323,11,1817 EAST 92 STREET,1028.0,1004,1.0,2.0,2640,55.0,24.0,B2,4000,100.0,40.0,0,2640,0,0,0,0,0,2.0,2,2003,,,false,1,0.66,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.528,2005,0.17,1935,1
4,329,38,35-32 10 STREET,39.0,1004,1.0,3.0,4780,52.0,22.33,C3,2233,100.83,22.33,0,4780,0,0,0,0,0,4.0,4,2005,,,false,2,2.14,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.7120000000000002,2005,0.77,1920,1
4,330,10,35-41 10 STREET,85.0,1005,1.0,3.0,3024,60.0,17.0,C0,2505,100.1,25.02,0,3024,0,0,0,0,0,3.0,3,2004,,,false,2,1.21,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.968,2005,0.58,1910,1
4,605,19,35-13 32 STREET,57.0,1006,1.0,3.0,4050,54.0,25.0,C0,2500,100.0,25.0,0,4050,0,0,0,0,0,3.0,3,2005,,,false,2,1.62,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.296,2005,0.64,1915,1
4,799,62,40-15 21 AVENUE,123.01,1012,1.0,3.0,5760,55.0,25.0,C2,2500,100.0,25.0,0,5760,0,0,0,0,0,5.0,5,2005,,,false,2,2.3,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.8399999999999999,2005,0.41,1920,1
4,1285,59,37-40 75 STREET,289.0,3002,1.0,5.0,6160,56.0,22.0,D7,3000,100.0,30.0,2464,3696,2464,0,0,0,0,4.0,6,2004,,,false,4,2.05,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.64,2005,0.68,1915,1
4,1287,17,37-24 77 STREET,287.0,3003,1.0,3.0,3417,67.0,17.0,C0,2500,100.0,25.0,0,3417,0,0,0,0,0,3.0,3,2004,,,false,2,1.37,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.096,2005,0.63,1925,1
4,1305,38,40-20 74 STREET,265.0,1000,1.0,3.0,3750,65.5,20.0,C0,1900,95.0,20.0,0,3750,0,0,0,0,0,3.0,3,2004,,,false,2,1.97,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.576,2005,0.49,1920,1
4,1602,63,94-51 46 AVENUE,463.0,2003,1.0,3.0,2805,69.0,15.0,C0,5000,100.0,25.0,0,2805,0,0,0,0,0,3.0,3,2004,,,false,2,0.56,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.44800000000000006,2005,0.4,1901,1
4,1743,13,35-16 103 STREET,379.0,2002,1.0,4.0,4788,49.68,25.0,C0,2750,110.0,25.0,0,4788,0,0,0,0,0,3.0,3,2004,,,false,2,1.74,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.392,2005,0.39,1930,1
4,1746,60,35-07 104 STREET,379.0,2000,1.0,3.0,3165,48.0,22.0,C0,1975,79.15,22.0,0,3165,0,0,0,0,0,3.0,3,2004,,,true,2,1.6,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.28,2005,0.86,1920,1
4,1747,21,34-24 106 STREET,379.0,1002,1.0,3.0,3210,53.5,20.0,C0,2000,100.0,20.0,0,3210,0,0,0,0,0,3.0,3,2004,,,false,2,1.61,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.288,2005,0.31,1925,1
4,1748,86,34-13 106 STREET,379.0,1003,1.0,3.0,3228,53.82,20.0,C0,2000,100.0,20.0,0,3228,0,0,0,0,0,3.0,3,2004,,,false,2,1.61,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.288,2005,0.62,1915,1
4,1750,26,108-11 35 AVENUE,381.0,2001,1.0,3.0,3300,55.0,20.0,C0,2400,120.0,20.0,0,3300,0,0,0,0,0,3.0,3,2004,,,false,2,1.38,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.1039999999999999,2005,0.47,1920,1
4,1753,76,36-19 109 STREET,381.0,2000,1.0,3.0,3400,60.0,20.0,C0,2000,100.0,20.0,0,3400,0,0,0,0,0,3.0,3,2004,,,false,2,1.7,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.3599999999999999,2005,0.52,1996,1
4,1754,15,34-10 111 STREET,381.0,3006,1.0,3.0,4500,75.0,20.0,C3,2400,100.0,30.0,0,4500,0,0,0,0,0,4.0,4,2004,,,false,2,1.88,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.504,2005,0.7,1920,1
4,1755,78,34-47 111 STREET,381.0,3005,1.0,3.0,3240,54.0,20.0,C0,2000,100.0,20.0,0,3240,0,0,0,0,0,3.0,3,2004,,,false,2,1.62,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.296,2005,0.97,1930,1
4,1981,42,102-39 47 AVENUE,413.0,1002,1.0,3.0,3282,53.35,20.5,C0,2950,100.0,29.5,0,3282,0,0,0,0,0,3.0,3,2004,,,false,2,1.11,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.8880000000000001,2005,0.55,1915,1
4,1982,16,102-38 47 AVENUE,413.0,1008,1.0,3.0,3465,55.0,21.0,C0,2500,100.0,25.0,0,3465,0,0,0,0,0,3.0,3,2004,,,false,2,1.39,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.1119999999999999,2005,0.25,1940,1
4,1991,78,104-23 48 AVENUE,415.0,2002,1.0,3.0,3060,60.0,17.0,C0,2500,100.0,25.0,0,3060,0,0,0,0,0,3.0,3,2004,,,false,2,1.22,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.976,2005,0.28,1910,1
4,2006,10,108-24 50 AVENUE,427.0,1001,1.0,3.0,3105,45.0,23.0,C0,3100,100.0,31.0,0,3105,0,0,0,0,0,3.0,3,2004,,,false,2,1.0,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.8,2005,0.4,1925,1
4,2319,5,47-57 58 LANE,245.0,2001,1.0,3.0,3210,53.5,20.0,C0,4000,100.0,40.0,0,3210,0,0,0,0,0,3.0,3,2004,,,false,2,0.8,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.64,2005,0.47,1930,1
4,2320,45,47-28 59 PLACE,245.0,2003,1.0,3.0,4060,71.0,20.0,C0,4000,100.0,20.0,0,4060,0,0,0,0,0,3.0,3,2004,,,false,2,1.02,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.8160000000000001,2005,0.42,1930,1
4,2327,39,48-14 58 LANE,245.0,4003,1.0,4.0,5120,64.0,20.0,C0,2290,120.19,20.0,0,5120,0,0,0,0,0,3.0,3,2004,,,true,2,2.24,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.7920000000000003,2005,0.67,1935,1
4,5055,30,41-34 149 PLACE,1167.0,1013,1.0,3.0,2400,31.99,25.59,C0,2000,50.0,40.8,0,2400,0,0,0,0,0,3.0,3,2004,,,false,2,1.2,1.25,,3,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,0.96,2005,0.6,1915,1
4,9844,20,170-26 CEDARCROFT ROAD,458.0,1010,1.0,3.0,3750,56.67,22.0,C0,3000,100.0,30.0,0,3750,0,0,0,0,0,3.0,3,2004,,,false,2,1.25,1.25,,5,R5,,,,,2017,21,1.25,0.0,0.0,0.0,2.0,1.25,1.25,1.25,1.25,1.25,3.25,3.25,3.25,3.25,1.0,2005,0.37,1940,1
