BoroCode,Block,Lot,Address,CT2010,CB2010,NumBldgs,NumFloors,BldgArea,BldgDepth,BldgFront,BldgClass,LotArea,LotDepth,LotFront,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,UnitsRes,UnitsTotal,YearBuilt,YearAlter1,YearAlter2,IrrLotCode,LandUse,FAR,MaxAllwFAR,CornerLot,LotType,ZoneDist,ZoneDist2,ZoneDist3,ZoneDist4,Overlay,Year,PlutoVer,FAR_bar,AtticAllowance,IHBonus,OverlayBonus,ComFacilFAR,FAR_bar_attic,FAR_bar_ih,FAR_bar_overlay,FAR_bar_attic_overlay,FAR_bar_ih_overlay,FAR_bar_attic_com,FAR_bar_ih_com,FAR_bar_overlay_com,FAR_bar_ih_overlay_com,FAR_ratio,YQ_redev,FAR_prev,YearBuilt_prev,NewBldg
2,4706,134,3546 LACONIA AVENUE,368.0,1004,1.0,,3060,60.0,17.0,C0,2500,103.56,25.0,0,2040,0,0,0,0,0,3.0,3,2009,,,false,2,1.22,2.0,,0,R5D,,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.61,,,,
2,4708,37,1107 EAST 213 STREET,382.0,2005,1.0,2.0,2214,62.0,18.0,B1,2500,100.0,25.0,0,2214,0,0,0,0,0,2.0,2,2008,,,false,1,0.89,2.0,,5,R5D,,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.445,,,,
2,4716,105,1100 EAST 222 STREET,386.0,5001,1.0,3.0,3690,33.0,48.0,C0,4762,117.23,68.0,0,3690,0,0,0,0,0,3.0,3,2002,,,true,2,0.77,2.0,,3,R5D,,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.385,,,,
2,4851,79,4011 BRONXWOOD AVENUE,406.0,1002,1.0,3.0,13296,48.0,92.0,C7,7426,114.25,65.0,3563,9733,0,3563,0,0,0,10.0,13,2015,,,false,4,1.79,2.0,,3,R5D,,,,C1-4,2017,21,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,0.895,,,,
2,4854,3,4119 BRONXWOOD AVENUE,422.0,1007,1.0,2.0,1560,43.0,18.0,B1,1875,75.0,25.0,0,1560,0,0,0,0,0,2.0,2,2006,,,false,1,0.83,2.0,,5,R5D,,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.415,,,,
2,4857,7,4177 BRONXWOOD AVENUE,422.0,1000,1.0,3.0,2304,34.9,22.0,C0,1315,64.2,22.0,0,2304,0,0,0,0,0,3.0,3,2002,,,true,2,1.75,2.0,,5,R5D,,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.875,,,,
2,4857,8,4175 BRONXWOOD AVENUE,422.0,1000,1.0,3.0,2304,34.9,22.0,C0,1350,45.15,26.79,0,2304,0,0,0,0,0,3.0,3,2002,,,true,2,1.71,2.0,,3,R5D,,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.855,,,,
2,4867,44,4156 BRONXWOOD AVENUE,424.0,2001,1.0,2.0,2520,63.0,20.0,B1,3400,100.0,34.0,0,2520,0,0,0,0,0,2.0,2,2002,,,false,1,0.74,2.0,,5,R5D,,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.37,,,,
2,4870,65,3949 LACONIA AVENUE,398.0,1000,1.0,3.0,3387,56.47,20.0,C0,3211,105.83,30.11,0,3387,0,0,0,0,0,3.0,3,2005,,,true,2,1.05,2.0,,3,R5D,R4,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.525,,,,
2,4870,66,3947 LACONIA AVENUE,398.0,1000,1.0,3.0,3387,56.47,20.0,C0,2036,105.83,19.42,0,3387,0,0,0,0,0,3.0,3,2005,,,true,2,1.66,2.0,,5,R5D,R4,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.83,,,,
2,4870,67,3945 LACONIA AVENUE,398.0,1000,1.0,3.0,3387,56.47,20.0,C0,2008,104.36,19.42,0,3387,0,0,0,0,0,3.0,3,2005,,,true,2,1.69,2.0,,5,R5D,R4,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.845,,,,
2,4870,68,3943 LACONIA AVENUE,398.0,1000,1.0,3.0,3387,56.47,20.0,C0,1981,102.89,19.42,0,3387,0,0,0,0,0,3.0,3,2005,,,true,2,1.71,2.0,,5,R5D,R4,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.855,,,,
2,4870,69,3941 LACONIA AVENUE,398.0,1000,1.0,3.0,3387,56.47,20.0,C0,3068,107.41,29.94,0,3387,0,0,0,0,0,3.0,3,2005,,,true,2,1.1,2.0,,5,R5D,R4,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.55,,,,
2,4878,78,1058 EAST 232 STREET,424.0,1001,1.0,2.0,2100,70.0,15.0,B2,2735,109.42,25.0,0,2100,0,0,0,0,0,2.0,2,2004,,,false,1,0.77,2.0,,5,R5D,,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.385,,,,
4,793,53,40-11 23 ROAD,137.0,1011,1.0,3.0,5260,43.73,34.9,S2,1526,43.73,34.9,1315,2630,1315,0,0,0,0,2.0,3,2006,,,true,4,3.45,2.0,,5,R5D,R5,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.725,,,,
4,793,60,23-33 STEINWAY STREET,137.0,1011,1.0,3.0,4720,55.73,20.0,S2,2060,103.01,20.0,1240,2240,0,1240,0,0,0,2.0,3,2004,,,false,4,2.29,2.0,,5,R5D,R5,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.145,,,,
4,793,62,23-31 STEINWAY STREET,137.0,1011,1.0,3.0,4432,55.67,20.0,S2,2060,103.01,20.0,1252,1928,0,1252,0,0,0,2.0,3,2004,,,false,4,2.15,2.0,,5,R5D,R5,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.075,,,,
4,793,63,23-29 STEINWAY STREET,137.0,1011,1.0,3.0,3480,55.6,20.0,S3,2603,128.54,20.0,1252,2228,1252,0,0,0,0,3.0,4,2004,,,true,4,1.34,2.0,,5,R5D,R5,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.67,,,,
4,805,137,22-14 STEINWAY STREET,119.0,1000,1.0,3.0,3364,54.0,22.0,C0,1983,100.0,19.83,0,3364,0,0,0,0,0,3.0,3,2005,,,false,2,1.7,2.0,,5,R5D,,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.85,,,,
4,809,55,20-56 STEINWAY STREET,123.01,1009,1.0,4.0,6825,70.0,25.0,S3,2500,100.0,25.0,1750,5075,0,1750,0,0,0,3.0,4,2007,,,false,4,2.73,2.0,,3,R5D,,,,C2-3,2017,21,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,1.365,,,,
4,809,56,20-58 STEINWAY STREET,123.01,1009,1.0,,6825,65.0,25.0,S3,2500,100.02,25.0,1750,5075,0,1750,0,0,0,3.0,4,2007,,,false,4,2.73,2.0,,5,R5D,,,,C2-3,2017,21,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,1.365,,,,
4,810,33,37-16 20 AVENUE,123.01,1005,1.0,3.0,3673,60.0,20.0,C0,2110,100.02,100.01,0,3673,0,0,0,0,0,3.0,3,2002,,,false,2,1.74,2.0,,3,R5D,,,,C2-3,2017,21,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,0.87,,,,
4,810,34,37-18 20 AVENUE,123.01,1005,1.0,3.0,3673,60.0,20.0,C0,1517,74.01,20.5,0,3673,0,0,0,0,0,3.0,3,2002,,,false,2,2.42,2.0,,5,R5D,,,,C2-3,2017,21,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,1.21,,,,
4,810,35,37-20 20 AVENUE,123.01,1005,1.0,3.0,3673,62.0,20.0,C0,1517,74.01,20.5,0,3673,0,0,0,0,0,3.0,3,2002,,,false,2,2.42,2.0,,5,R5D,,,,C2-3,2017,21,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,1.21,,,,
4,810,36,37-22 20 AVENUE,123.01,1005,1.0,3.0,3673,62.0,20.0,C0,2257,74.01,30.5,0,3673,0,0,0,0,0,3.0,3,2002,,,false,2,1.63,2.0,,3,R5D,,,,C2-3,2017,21,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,0.815,,,,
4,840,49,29-16 24 AVENUE,125.0,2001,1.0,3.0,6162,40.0,50.0,C1,3050,72.33,50.0,0,6162,0,0,0,0,0,9.0,9,2005,,,true,2,2.02,2.0,,5,R5D,,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.01,,,,
4,852,39,24-12 27 STREET,95.0,1000,1.0,3.0,3550,45.0,25.0,C0,2500,100.0,25.0,0,3550,0,0,0,0,0,3.0,3,2004,,,false,2,1.42,2.0,,5,R5D,,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.71,,,,
4,855,3,27-07 23 AVENUE,101.0,2004,1.0,4.0,9986,49.93,50.0,C1,5002,100.0,50.02,0,9986,0,0,0,0,0,12.0,12,2012,,,false,2,2.0,2.0,,5,R5D,,,,C1-3,2017,21,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,1.0,,,,
4,872,78,25-56 CRESCENT STREET,69.0,2003,1.0,4.0,6804,52.0,30.0,S5,2936,75.43,46.35,760,6044,0,0,0,0,0,5.0,6,2007,,,true,4,2.32,2.0,,5,R5D,R6A,,,C1-3,2017,21,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,1.16,,,,
4,1216,7501,37-59 61 STREET,261.0,2001,1.0,6.0,19021,,,RM,7900,158.0,50.0,3726,15295,2502,0,0,0,0,18.0,20,2008,,,false,4,2.41,2.0,,0,R5D,R4-1,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.205,,,,
4,1222,7501,68-12 37 ROAD,263.0,1008,1.0,7.0,17892,82.0,50.0,R4,8750,175.0,50.0,2073,17892,0,0,0,153,0,25.0,25,2008,,,false,3,2.04,2.0,,5,R5D,,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.02,,,,
4,1222,7502,65-33 38 AVENUE,263.0,1008,1.0,4.0,5194,21.0,53.0,RM,2250,90.0,25.0,0,4896,0,0,0,0,0,5.0,7,2012,,,false,4,2.31,2.0,,0,R5D,,,,,2017,21,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.155,,,,
4,1232,74,62-16 39 AVENUE,261.0,4003,1.0,5.0,6242,62.0,20.0,C1,2000,100.0,20.0,0,6242,0,0,0,0,0,8.0,8,2009,,,false,2,3.12,2.0,,5,R5D,,,,C1-4,2017,21,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,1.56,,,,
