BoroCode,Block,Lot,Address,CT2010,CB2010,NumBldgs,NumFloors,BldgArea,BldgDepth,BldgFront,BldgClass,LotArea,LotDepth,LotFront,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,UnitsRes,UnitsTotal,YearBuilt,YearAlter1,YearAlter2,IrrLotCode,LandUse,FAR,MaxAllwFAR,CornerLot,LotType,ZoneDist,ZoneDist2,ZoneDist3,ZoneDist4,Overlay,Year,PlutoVer,FAR_bar,AtticAllowance,IHBonus,OverlayBonus,ComFacilFAR,FAR_bar_attic,FAR_bar_ih,FAR_bar_overlay,FAR_bar_attic_overlay,FAR_bar_ih_overlay,FAR_bar_attic_com,FAR_bar_ih_com,FAR_bar_overlay_com,FAR_bar_ih_overlay_com,FAR_ratio,YQ_redev,FAR_prev,YearBuilt_prev,NewBldg
4,4437,32,13-16 MALBA DRIVE,945.0,2004,1.0,2.0,8272,74.0,68.0,A7,18750,125.0,150.0,0,8272,0,0,0,0,0,1.0,1,2005,,,false,1,0.44,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.88,2006,0.12,1955,1
4,4438,15,3-04 PARSONS BOULEVARD,945.0,1021,1.0,2.0,4100,40.0,67.0,A7,8633,97.0,89.0,0,4100,0,0,0,0,0,1.0,1,2005,,,false,1,0.47,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.94,2006,0.28,1955,1
4,4600,11,14-82 166 STREET,991.0,4019,1.0,2.0,3638,52.0,48.0,A1,6000,100.0,60.0,0,3638,0,0,0,0,0,1.0,1,2005,2014.0,,false,1,0.61,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.22,2006,0.19,1950,0
4,8181,21,46-32 DOUGLASTON PARKWAY,1507.01,3011,1.0,2.0,3553,38.0,44.0,A3,6000,100.0,60.0,0,3553,0,0,0,0,0,1.0,1,2005,,,false,1,0.59,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.18,2006,0.29,1960,1
4,8244,31,251-16 52 AVENUE,1507.02,2004,1.0,2.0,3432,42.0,40.0,A1,6100,100.0,59.0,0,3432,0,0,0,0,0,1.0,1,2006,,,true,1,0.56,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.12,2006,0.45,1950,0
4,10525,52,198-53 POMPEII AVENUE,478.0,2000,1.0,2.0,3040,38.0,40.0,A1,5883,111.0,53.0,0,3040,0,0,0,0,0,1.0,1,2008,,,false,1,0.52,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.04,2006,0.22,1950,0
5,854,1,69 DUTCHESS AVENUE,177.0,4001,1.0,2.0,4179,45.0,62.0,A3,9500,100.0,121.0,0,4179,0,0,0,0,0,1.0,1,2005,,,true,1,0.44,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.88,2006,0.08,1945,1
4,4595,59,163-21 CRYDERS LANE,991.0,4000,1.0,2.0,3150,30.0,45.0,A3,6500,100.0,65.0,0,3150,0,0,0,0,0,1.0,1,2007,,,false,1,0.48,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.96,2007,0.21,1945,1
4,8250,96,252-25 BRATTLE AVENUE,1507.02,1011,1.0,3.0,7281,61.0,60.0,A7,7178,115.0,62.42,0,7281,0,0,0,0,0,1.0,1,2006,,,false,1,1.01,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,2.02,2007,0.17,1950,1
4,8250,99,252-25 BRATTLE AVENUE,1507.02,1011,1.0,3.0,7281,61.0,63.0,A7,7178,115.0,62.42,0,7281,0,0,0,0,0,1.0,1,2006,,,false,1,1.01,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,2.02,2007,0.17,1950,1
4,4430,17,141-32 BOULEVARD,945.0,1002,1.0,3.0,7578,53.0,50.0,A7,7475,115.0,65.0,0,6378,0,0,0,0,0,1.0,1,2008,,,false,1,1.01,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,2.02,2009,0.47,1920,1
4,4569,6,14-53 CRYDERS LANE,991.0,4004,1.0,2.0,5820,53.0,55.0,A3,7550,100.0,86.42,0,5820,0,0,0,0,0,1.0,1,2008,,,true,1,0.77,0.5,,3,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.54,2009,0.29,1955,1
4,7231,95,180-16 80 DRIVE,1277.0,2006,1.0,2.0,2150,43.0,25.0,A1,3760,109.5,41.5,0,2150,0,0,0,0,0,1.0,1,2007,,,true,1,0.57,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.14,2009,0.25,1945,1
4,7254,57,184-27 AVON ROAD,1277.0,3015,1.0,2.0,6336,48.0,66.0,A7,12586,130.0,100.0,0,6336,0,0,0,0,0,1.0,1,2008,,,true,1,0.5,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.0,2009,0.21,1940,1
4,7258,36,186-15 ABERDEEN ROAD,1277.0,3003,1.0,2.0,3762,57.0,33.0,A1,6712,130.33,51.5,0,3762,0,0,0,0,0,1.0,1,2008,,,false,1,0.56,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.12,2009,0.21,1945,1
4,8177,36,53-09 241 STREET,1507.01,3009,1.0,2.0,2700,50.0,27.0,A1,5000,100.0,50.0,0,2700,0,0,0,0,0,1.0,1,2008,,,false,1,0.54,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.08,2009,0.46,1960,1
4,8253,28,252-68 LEEDS ROAD,1507.02,3015,1.0,2.0,2760,30.0,46.0,A3,5398,83.0,77.0,0,2760,0,0,0,0,0,1.0,1,2008,,,true,1,0.51,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.02,2009,0.4,1960,1
4,8253,51,53-20 254 STREET,1507.02,3015,1.0,2.0,3330,37.0,45.0,A1,6950,99.0,60.0,0,3330,0,0,0,0,0,1.0,1,2008,,,true,1,0.48,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.96,2009,0.35,1960,1
4,10526,78,199-37 KENO AVENUE,476.0,1007,1.0,2.0,5400,84.0,32.0,A1,13308,266.17,50.0,0,5400,0,0,0,0,0,1.0,1,2008,,,false,1,0.41,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.82,2009,0.23,1950,1
5,851,39,79 UPTON STREET,177.0,2014,1.0,3.0,5280,45.0,40.0,A3,6000,100.0,60.0,0,4090,0,0,0,0,0,1.0,1,2005,,,false,1,0.88,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.76,2009,0.78,2005,0
5,4428,25,276 ARDSLEY STREET,138.0,1009,1.0,2.0,5766,50.0,50.0,A1,10000,100.0,100.0,0,5766,0,0,0,0,0,1.0,1,2007,,,false,1,0.58,0.5,,3,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.16,2009,0.16,1955,1
4,6055,33,214-12 29 AVENUE,1093.0,3001,1.0,2.0,3996,37.0,54.0,A1,7400,100.0,74.0,0,3996,0,0,0,0,0,1.0,1,2009,,,false,1,0.54,0.5,,3,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.08,2010,0.24,1960,1
4,8256,35,53-53 254 STREET,1507.02,3005,1.0,2.0,5616,75.0,39.0,A3,11520,194.0,60.0,0,5616,0,0,0,0,0,1.0,1,2008,,,true,1,0.49,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.98,2010,,2008,0
4,9966,61,186-03 CAMBRIDGE ROAD,472.0,2006,1.0,2.0,6360,60.0,53.0,A3,11112,158.0,80.0,0,6360,0,0,0,0,0,1.0,1,2008,2008.0,,true,1,0.57,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.14,2010,,1950,1
4,16305,56,3-24 BEACH 149 STREET,922.0,2012,1.0,2.0,3400,50.0,34.0,A3,5000,100.0,50.0,0,3400,0,0,0,0,0,1.0,1,2009,,,false,1,0.68,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.36,2010,0.22,1925,1
4,4434,151,142-25 13 AVENUE,945.0,2005,1.0,2.0,4856,,,A3,10093,118.0,90.0,0,4856,0,0,0,0,0,1.0,1,2009,,,true,1,0.48,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.96,2011,0.12,2009,0
4,4466,18,147-41 2 AVENUE,981.0,1003,1.0,3.0,8948,129.0,77.0,A3,18588,216.0,96.0,0,8948,0,0,0,0,0,1.0,1,2010,2009.0,,false,1,0.48,0.5,,2,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.96,2011,0.09,1970,1
4,4599,35,164-11 14 ROAD,991.0,4017,1.0,2.0,3426,41.0,45.0,A1,7000,100.0,70.0,0,3426,0,0,0,0,0,1.0,1,2010,,,false,1,0.49,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.98,2011,0.21,1945,0
4,8255,47,54-05 253 STREET,1507.02,2000,1.0,2.0,2856,32.0,43.0,A1,5200,80.0,65.0,0,2856,0,0,0,0,0,1.0,1,2010,,,false,1,0.55,0.5,,3,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.1,2011,0.3,1930,0
4,7254,65,184-15 AVON ROAD,1277.0,3015,1.0,2.0,5977,45.0,74.0,A3,12088,130.0,80.0,0,5977,0,0,0,0,0,1.0,1,2012,,,true,1,0.49,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.98,2012,0.18,1955,0
4,8167,21,46-22 HANFORD STREET,1507.01,3001,1.0,2.0,4131,50.0,45.0,A3,7271,100.75,72.17,0,4131,0,0,0,0,0,1.0,1,2011,,,false,1,0.57,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.14,2012,0.29,1910,1
5,869,843,148 OVERLOOK AVENUE,177.0,4000,1.0,2.0,4747,48.0,47.0,A3,12168,173.0,94.0,0,4747,0,0,0,0,0,1.0,1,2011,,,false,1,0.39,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.78,2012,0.06,1955,1
4,7236,39,176-28 KILDARE ROAD,1277.0,1005,1.0,2.0,4467,72.5,26.67,A3,7339,178.17,40.5,0,4467,0,0,0,0,0,1.0,1,2012,,,true,1,0.61,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.22,2013,,1935,1
4,8230,276,249-79 BEECHKNOLL AVENUE,1507.02,1006,1.0,2.0,8648,58.0,78.0,A7,9000,100.0,90.0,0,8648,0,0,0,0,0,1.0,1,2010,,,false,1,0.96,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.92,2013,0.11,1950,1
4,8253,48,53-14 254 STREET,1507.02,3015,1.0,2.0,2690,37.5,39.75,A3,5580,99.0,60.0,0,2690,0,0,0,0,0,1.0,1,2012,,,true,1,0.48,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.96,2013,0.46,1960,1
4,16305,70,3-52 BEACH 149 STREET,922.0,2012,1.0,2.0,1973,43.0,24.0,A1,4000,100.0,40.0,0,1973,0,0,0,0,0,1.0,1,2012,,,false,1,0.49,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.98,2013,0.2,1925,1
4,10520,42,86-52 PINTO STREET,476.0,1013,1.0,2.0,3069,48.5,33.0,A1,6250,125.0,50.0,0,3069,0,0,0,0,0,1.0,1,2013,,,false,1,0.49,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.98,2014,0.17,1940,1
4,16306,34,303 BEACH 149 STREET,922.0,2013,1.0,2.0,2244,51.0,22.0,A1,4500,100.0,45.0,0,2244,0,0,0,0,0,1.0,1,2014,2013.0,2014,false,1,0.5,0.5,,3,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.0,2015,0.25,1935,1
4,4596,15,14-65 162 STREET,991.0,4015,1.0,2.0,3045,33.0,40.0,A1,6052,100.67,60.0,0,3045,0,0,0,0,0,1.0,1,2014,,,false,1,0.5,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.0,2016,0.22,1945,1
4,6055,8,29-43 214 STREET,1093.0,3001,1.0,2.0,6125,47.0,68.6,A3,5816,115.17,50.5,0,6125,0,0,0,0,0,1.0,1,2014,2013.0,,false,1,1.05,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,2.1,2016,0.22,1940,1
4,8188,67,51-17 REDFIELD STREET,1507.01,2017,1.0,2.0,3493,37.0,60.0,A3,6551,121.67,103.25,0,3493,0,0,0,0,0,1.0,1,2013,2013.0,,true,1,0.53,0.5,,3,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.06,2016,0.16,1960,1
4,16296,29,447 BEACH 145 STREET,922.0,2003,1.0,2.0,1940,44.0,20.0,A1,4000,100.0,40.0,0,1940,0,0,0,0,0,1.0,1,2014,2013.0,2014,false,1,0.49,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.98,2016,0.31,1930,1
4,16305,30,327 BEACH 148 STREET,922.0,2012,1.0,2.0,2850,48.0,24.0,A1,4500,100.0,45.0,0,2850,0,0,0,0,0,1.0,1,2013,,,false,1,0.63,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.26,2016,0.3,1930,1
4,4438,26,3-40 PARSONS BOULEVARD,945.0,1021,1.0,2.0,3470,55.0,31.0,A3,7000,140.0,50.0,0,3470,0,0,0,0,0,1.0,1,2016,,,false,1,0.5,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.0,2017,0.29,1950,1
4,4586,9,14-21 161 STREET,991.0,4001,1.0,2.0,3346,30.0,56.67,A1,6400,80.0,80.0,0,3346,0,0,0,0,0,1.0,1,2015,,,false,1,0.52,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.04,2017,0.18,1940,1
4,6068,5,32-37 214 PLACE,1093.0,3011,1.0,2.0,2282,59.5,34.0,A3,5000,100.0,50.0,0,2282,0,0,0,0,0,1.0,1,2016,2016.0,,false,1,0.46,0.5,,3,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.92,2017,0.34,1945,1
5,851,65,67 UPTON STREET,177.0,2014,1.0,2.0,4022,45.0,42.0,A3,10000,100.0,100.0,0,4022,0,0,0,0,0,1.0,1,2016,,,false,1,0.4,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.8,2017,0.1,1950,1
4,4416,225,1-17 MALBA DRIVE,945.0,1001,1.0,2.0,12720,27.0,82.0,A3,23400,200.0,120.0,0,12720,0,0,0,0,0,1.0,1,2008,,,true,1,0.54,0.5,,2,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.08,,,,
4,4416,239,143-08 MALBA DRIVE,945.0,1001,1.0,2.0,4632,40.0,57.0,A1,3000,133.0,149.0,0,4632,0,0,0,0,0,1.0,1,2008,,,true,1,1.54,0.5,,2,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,3.08,,,,
4,4420,20,7-20 POINT CRESCENT,945.0,1001,1.0,2.0,6569,60.0,37.0,A3,11880,198.0,60.0,0,5219,0,0,0,0,0,1.0,1,2003,,,false,1,0.55,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.1,,,,
4,4420,96,7-35 138 STREET,945.0,1001,1.0,2.0,3404,29.0,49.5,A3,7599,66.37,72.14,0,3404,0,0,0,0,0,1.0,1,2002,,,true,1,0.45,0.5,,2,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.9,,,,
4,4421,6,31 141 STREET,945.0,1003,1.0,2.0,2240,35.0,32.0,A3,5588,111.75,50.0,0,2240,0,0,0,0,0,1.0,1,2011,,,false,1,0.4,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.8,,,,
4,4421,21,7-46 BOULEVARD,945.0,1003,1.0,,2720,48.0,33.0,A3,5610,110.0,51.0,0,2720,0,0,0,0,0,1.0,1,2012,,,false,1,0.48,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.96,,,,
4,4421,48,12 POINT CRESCENT,945.0,1003,1.0,2.0,6380,65.0,58.0,A1,8580,142.42,85.17,0,6380,0,0,0,0,0,1.0,1,2007,,,true,1,0.74,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.48,,,,
4,4430,31,141-36 BOULEVARD,945.0,1002,1.0,2.0,4258,59.0,42.0,A3,8533,144.0,65.55,0,4258,0,0,0,0,0,1.0,1,2007,,,true,1,0.5,0.5,,3,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.0,,,,
4,4430,33,141-42 BOULEVARD,945.0,1002,1.0,2.0,4212,48.0,41.0,A3,8525,80.62,65.55,0,4212,0,0,0,0,0,1.0,1,2008,,,false,1,0.49,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.98,,,,
4,4432,14,30 CENTER DRIVE,945.0,1016,1.0,2.0,4094,53.0,46.0,A3,8486,120.59,76.49,0,4094,0,0,0,0,0,1.0,1,2014,,,true,1,0.48,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.96,,,,
4,4432,33,141-65 SOUTH DRIVE,945.0,1016,1.0,2.0,3880,32.0,60.0,A3,6878,113.0,40.0,0,3880,0,0,0,0,0,1.0,1,2008,,,true,1,0.56,0.5,,3,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.12,,,,
4,4434,147,11-30 143 PLACE,945.0,2005,0.0,0.0,2675,55.0,32.0,A3,5751,116.64,50.0,0,2675,0,0,0,0,0,1.0,1,2016,,,true,1,0.47,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.94,,,,
4,4435,27,142-30 13 AVENUE,945.0,2009,1.0,2.0,2200,44.0,25.0,A1,3734,97.42,38.33,0,2200,0,0,0,0,0,1.0,1,2008,,,false,1,0.59,0.5,,5,R1-2,,,,,2017,21,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.18,,,,
